ID,tank,days,w,intake,j,l,n,w_bar,r,s,d,sample,k
786,1,173,731,6.2304,64,1,172,489.05232558139534,0.4947275818205595,2,50,2_1,4
787,1,173,270,0.8437,65,1,172,489.05232558139534,-0.44791183708406146,2,50,2_1,4
788,1,173,432,5.7761,66,1,172,489.05232558139534,-0.11665893933449835,2,50,2_1,4
789,1,173,743,6.8794,67,1,172,489.05232558139534,0.5192648335057123,2,50,2_1,4
790,1,173,357,5.9059,68,1,172,489.05232558139534,-0.2700167623667035,2,50,2_1,4
791,1,173,503,5.3867,69,1,172,489.05232558139534,0.02851979980265585,2,50,2_1,4
792,1,173,580,6.49,70,1,172,489.05232558139534,0.18596716478238648,2,50,2_1,4
793,1,173,642,10.0595,71,1,172,489.05232558139534,0.31274296515567607,2,50,2_1,4
794,1,173,498,6.9443,72,1,172,489.05232558139534,0.018295944933842172,2,50,2_1,4
795,1,173,474,3.245,73,1,172,489.05232558139534,-0.030778558436463474,2,50,2_1,4
796,1,173,441,2.6609,74,1,172,489.05232558139534,-0.09825600057063374,2,50,2_1,4
797,1,173,689,3.5695,75,1,172,489.05232558139534,0.40884720092252463,2,50,2_1,4
798,1,173,599,4.2185,76,1,172,489.05232558139534,0.22481781328387843,2,50,2_1,4
799,1,173,402,0.0649,77,1,172,489.05232558139534,-0.1780020685473804,2,50,2_1,4
800,1,173,477,4.6728,78,1,172,489.05232558139534,-0.02464424551517527,2,50,2_1,4
801,1,173,396,3.7642,79,1,172,489.05232558139534,-0.19027069438995683,2,50,2_1,4
802,1,173,429,4.2834,80,1,172,489.05232558139534,-0.12279325225578656,2,50,2_1,4
803,1,173,497,2.6609,81,1,172,489.05232558139534,0.016251173960079437,2,50,2_1,4
804,1,173,314,1.298,82,1,172,489.05232558139534,-0.35794191423850114,2,50,2_1,4
805,1,173,482,4.9324,83,1,172,489.05232558139534,-0.014420390646361591,2,50,2_1,4
806,1,173,488,4.4132,84,1,172,489.05232558139534,-0.0021517648037851795,2,50,2_1,4
807,1,173,458,2.7258,85,1,172,489.05232558139534,-0.06349489401666723,2,50,2_1,4
808,1,173,451,2.9854,86,1,172,489.05232558139534,-0.07780829083300639,2,50,2_1,4
809,1,173,654,6.7496,87,1,172,489.05232558139534,0.3372802168408289,2,50,2_1,4
810,1,173,418,5.9059,88,1,172,489.05232558139534,-0.14528573296717665,2,50,2_1,4
812,1,173,394,2.0119,90,1,172,489.05232558139534,-0.19436023633748228,2,50,2_1,4
813,1,173,461,4.7377,91,1,172,489.05232558139534,-0.05736058109537903,2,50,2_1,4
814,1,173,653,5.9059,92,1,172,489.05232558139534,0.33523544586706616,2,50,2_1,4
815,1,173,398,3.6344,93,1,172,489.05232558139534,-0.18618115244243136,2,50,2_1,4
816,1,173,454,6.7496,94,1,172,489.05232558139534,-0.07167397791171817,2,50,2_1,4
817,1,173,473,4.4781,95,1,172,489.05232558139534,-0.03282332941022621,2,50,2_1,4
818,1,173,527,5.3218,96,1,172,489.05232558139534,0.0775943031729615,2,50,2_1,4
819,1,173,521,2.6609,97,1,172,489.05232558139534,0.06532567733038508,2,50,2_1,4
820,1,173,567,7.8529,98,1,172,489.05232558139534,0.1593851421234709,2,50,2_1,4
821,1,173,524,5.3867,99,1,172,489.05232558139534,0.0714599902516733,2,50,2_1,4
822,1,173,578,2.2066,100,1,172,489.05232558139534,0.181877622834861,2,50,2_1,4
823,1,173,504,7.3337,101,1,172,489.05232558139534,0.030564570776418585,2,50,2_1,4
824,1,173,393,2.0119,102,1,172,489.05232558139534,-0.19640500731124502,2,50,2_1,4
825,1,173,304,1.298,103,1,172,489.05232558139534,-0.37838962397612846,2,50,2_1,4
826,1,173,566,6.6847,104,1,172,489.05232558139534,0.15734037114970817,2,50,2_1,4
827,1,173,569,5.841,105,1,172,489.05232558139534,0.16347468407099638,2,50,2_1,4
828,1,173,640,5.1271,106,1,172,489.05232558139534,0.3086534232081506,2,50,2_1,4
829,1,173,378,1.1033,107,1,172,489.05232558139534,-0.22707657191768607,2,50,2_1,4
830,1,173,622,3.0503,108,1,172,489.05232558139534,0.27184754568042135,2,50,2_1,4
831,1,173,790,7.5933,109,1,172,489.05232558139534,0.6153690692725609,2,50,2_1,4
832,1,173,558,3.6344,110,1,172,489.05232558139534,0.1409822033596063,2,50,2_1,4
833,1,173,521,5.3218,111,1,172,489.05232558139534,0.06532567733038508,2,50,2_1,4
834,1,173,459,4.0887,112,1,172,489.05232558139534,-0.0614501230429045,2,50,2_1,4
835,1,173,434,3.0503,113,1,172,489.05232558139534,-0.11256939738697289,2,50,2_1,4
836,1,173,450,4.4132,114,1,172,489.05232558139534,-0.07985306180676913,2,50,2_1,4
837,1,173,616,1.5576,115,1,172,489.05232558139534,0.2595789198378449,2,50,2_1,4
838,1,173,729,5.5814,116,1,172,489.05232558139534,0.490638039873034,2,50,2_1,4
839,1,173,377,2.4662,117,1,172,489.05232558139534,-0.2291213428914488,2,50,2_1,4
840,1,173,493,3.245,118,1,172,489.05232558139534,0.008072090065028497,2,50,2_1,4
841,1,173,641,5.7761,119,1,172,489.05232558139534,0.3106981941819133,2,50,2_1,4
842,1,173,470,1.947,120,1,172,489.05232558139534,-0.038957642331514414,2,50,2_1,4
843,1,173,399,1.1033,121,1,172,489.05232558139534,-0.18413638146866862,2,50,2_1,4
844,1,173,557,4.9324,122,1,172,489.05232558139534,0.13893743238584355,2,50,2_1,4
845,1,173,512,4.2185,123,1,172,489.05232558139534,0.04692273856652047,2,50,2_1,4
846,1,173,380,3.5695,124,1,172,489.05232558139534,-0.2229870299701606,2,50,2_1,4
847,1,173,428,3.6993,125,1,172,489.05232558139534,-0.1248380232295493,2,50,2_1,4
848,1,173,536,3.5695,126,1,172,489.05232558139534,0.09599724193682611,2,50,2_1,4
849,1,173,579,3.1801,127,1,172,489.05232558139534,0.18392239380862374,2,50,2_1,4
850,1,173,407,3.0503,128,1,172,489.05232558139534,-0.16777821367856674,2,50,2_1,4
851,1,173,394,3.6344,129,1,172,489.05232558139534,-0.19436023633748228,2,50,2_1,4
852,1,173,527,7.788,130,1,172,489.05232558139534,0.0775943031729615,2,50,2_1,4
853,1,173,453,2.5311,131,1,172,489.05232558139534,-0.07371874888548091,2,50,2_1,4
854,1,173,503,6.49,132,1,172,489.05232558139534,0.02851979980265585,2,50,2_1,4
855,1,173,319,1.298,133,1,172,489.05232558139534,-0.3477180593696874,2,50,2_1,4
856,1,173,517,4.3483,134,1,172,489.05232558139534,0.057146593435334146,2,50,2_1,4
857,1,173,448,3.7642,135,1,172,489.05232558139534,-0.08394260375429459,2,50,2_1,4
858,1,173,379,3.1152,136,1,172,489.05232558139534,-0.22503180094392333,2,50,2_1,4
859,1,173,594,4.4781,137,1,172,489.05232558139534,0.21459395841506476,2,50,2_1,4
860,1,173,395,1.947,138,1,172,489.05232558139534,-0.19231546536371957,2,50,2_1,4
861,1,173,331,1.5576,139,1,172,489.05232558139534,-0.3231808076845346,2,50,2_1,4
862,1,173,499,3.3748,140,1,172,489.05232558139534,0.02034071590760491,2,50,2_1,4
863,1,173,460,1.8172,141,1,172,489.05232558139534,-0.05940535206914177,2,50,2_1,4
864,1,173,526,3.7642,142,1,172,489.05232558139534,0.07554953219919876,2,50,2_1,4
865,1,173,632,6.8145,143,1,172,489.05232558139534,0.2922952554180487,2,50,2_1,4
866,1,173,573,5.841,144,1,172,489.05232558139534,0.1716537679660473,2,50,2_1,4
867,1,173,314,5.9059,145,1,172,489.05232558139534,-0.35794191423850114,2,50,2_1,4
868,1,173,567,3.6344,146,1,172,489.05232558139534,0.1593851421234709,2,50,2_1,4
869,1,173,330,1.6225,147,1,172,489.05232558139534,-0.3252255786582974,2,50,2_1,4
870,1,173,374,2.5311,148,1,172,489.05232558139534,-0.235255655812737,2,50,2_1,4
871,1,173,384,4.9324,149,1,172,489.05232558139534,-0.21480794607510964,2,50,2_1,4
872,1,173,450,3.9589,150,1,172,489.05232558139534,-0.07985306180676913,2,50,2_1,4
873,1,173,433,0.1298,151,1,172,489.05232558139534,-0.11461416836073562,2,50,2_1,4
874,1,173,710,9.1509,152,1,172,489.05232558139534,0.45178739137154206,2,50,2_1,4
875,1,173,586,0.5841,153,1,172,489.05232558139534,0.19823579062496288,2,50,2_1,4
876,1,173,324,3.3748,154,1,172,489.05232558139534,-0.33749420450087375,2,50,2_1,4
877,1,173,468,4.8026,155,1,172,489.05232558139534,-0.043047184279039884,2,50,2_1,4
878,1,173,615,4.9973,156,1,172,489.05232558139534,0.2575341488640822,2,50,2_1,4
879,1,173,341,1.1033,157,1,172,489.05232558139534,-0.3027330979469073,2,50,2_1,4
880,1,173,789,5.1271,158,1,172,489.05232558139534,0.6133242982987981,2,50,2_1,4
881,1,173,470,2.9854,159,1,172,489.05232558139534,-0.038957642331514414,2,50,2_1,4
883,1,173,524,5.0622,161,1,172,489.05232558139534,0.0714599902516733,2,50,2_1,4
884,1,173,258,4.2185,162,1,172,489.05232558139534,-0.4724490887692143,2,50,2_1,4
885,1,173,427,1.7523,163,1,172,489.05232558139534,-0.12688279420331203,2,50,2_1,4
886,1,173,408,2.9854,164,1,172,489.05232558139534,-0.165733442704804,2,50,2_1,4
887,1,173,537,5.9708,165,1,172,489.05232558139534,0.09804201291058885,2,50,2_1,4
889,1,173,404,2.596,167,1,172,489.05232558139534,-0.17391252659985496,2,50,2_1,4
891,1,173,449,2.9854,169,1,172,489.05232558139534,-0.08189783278053185,2,50,2_1,4
892,1,173,666,5.7112,170,1,172,489.05232558139534,0.3618174685259817,2,50,2_1,4
893,1,173,484,5.841,171,1,172,489.05232558139534,-0.010330848698836121,2,50,2_1,4
894,1,173,481,3.4397,172,1,172,489.05232558139534,-0.016465161620124326,2,50,2_1,4
895,1,173,699,4.1536,173,1,172,489.05232558139534,0.42929491066015196,2,50,2_1,4
896,1,173,518,2.4662,174,1,172,489.05232558139534,0.05919136440909688,2,50,2_1,4
897,1,173,530,7.0741,175,1,172,489.05232558139534,0.0837286160942497,2,50,2_1,4
898,1,173,513,6.1655,176,1,172,489.05232558139534,0.0489675095402832,2,50,2_1,4
899,1,173,535,3.3748,177,1,172,489.05232558139534,0.09395247096306338,2,50,2_1,4
900,1,173,644,4.9324,178,1,172,489.05232558139534,0.31683250710320154,2,50,2_1,4
901,1,173,380,2.1417,179,1,172,489.05232558139534,-0.2229870299701606,2,50,2_1,4
1083,2,173,504,4.7377,180,2,181,532.2265193370166,-0.05303478558749345,2,50,2_2,5
1084,2,173,437,3.6344,181,2,181,532.2265193370166,-0.17892103432883857,2,50,2_2,5
1085,2,173,552,7.4635,182,2,181,532.2265193370166,0.037152377689888126,2,50,2_2,5
1086,2,173,573,10.4489,183,2,181,532.2265193370166,0.07660926162374257,2,50,2_2,5
1087,2,173,521,3.9589,184,2,181,532.2265193370166,-0.021093498593420808,2,50,2_2,5
1088,2,173,551,7.7231,185,2,181,532.2265193370166,0.03527347845494268,2,50,2_2,5
1089,2,173,590,7.5933,186,2,181,532.2265193370166,0.10855054861781521,2,50,2_2,5
1090,2,173,521,8.5019,187,2,181,532.2265193370166,-0.021093498593420808,2,50,2_2,5
1091,2,173,494,5.5814,188,2,181,532.2265193370166,-0.07182377793694794,2,50,2_2,5
1092,2,173,713,6.7496,189,2,181,532.2265193370166,0.3396551545161055,2,50,2_2,5
1093,2,173,527,5.6463,190,2,181,532.2265193370166,-0.009820103183748109,2,50,2_2,5
1094,2,173,383,3.3099,191,2,181,532.2265193370166,-0.2803815930158928,2,50,2_2,5
1095,2,173,456,3.0503,192,2,181,532.2265193370166,-0.14322194886487502,2,50,2_2,5
1097,2,173,577,7.9827,194,2,181,532.2265193370166,0.08412485856352436,2,50,2_2,5
1098,2,173,688,8.2423,195,2,181,532.2265193370166,0.29268267364246925,2,50,2_2,5
1099,2,173,513,8.2423,196,2,181,532.2265193370166,-0.0361246924729844,2,50,2_2,5
1100,2,173,695,5.5165,197,2,181,532.2265193370166,0.3058349682870874,2,50,2_2,5
1101,2,173,588,4.8026,198,2,181,532.2265193370166,0.10479275014792432,2,50,2_2,5
1102,2,173,489,3.5695,199,2,181,532.2265193370166,-0.08121827411167519,2,50,2_2,5
1103,2,173,591,7.9827,200,2,181,532.2265193370166,0.11042944785276065,2,50,2_2,5
1104,2,173,625,8.5668,201,2,181,532.2265193370166,0.17431202184090594,2,50,2_2,5
1106,2,173,668,7.5933,202,2,181,532.2265193370166,0.25510468894356025,2,50,2_2,5
1107,2,173,351,3.5695,203,2,181,532.2265193370166,-0.34050636853414723,2,50,2_2,5
1108,2,173,348,3.9589,204,2,181,532.2265193370166,-0.34614306623898355,2,50,2_2,5
1109,2,173,708,8.2423,205,2,181,532.2265193370166,0.33026065834137824,2,50,2_2,5
1110,2,173,600,6.49,206,2,181,532.2265193370166,0.1273395409672697,2,50,2_2,5
1111,2,173,557,3.245,207,2,181,532.2265193370166,0.046546873864615375,2,50,2_2,5
1112,2,173,450,5.2569,208,2,181,532.2265193370166,-0.15449534427454772,2,50,2_2,5
1113,2,173,550,3.6993,209,2,181,532.2265193370166,0.03339457921999723,2,50,2_2,5
1114,2,173,475,5.5165,210,2,181,532.2265193370166,-0.10752286340091148,2,50,2_2,5
1115,2,173,592,6.9443,211,2,181,532.2265193370166,0.11230834708770611,2,50,2_2,5
1116,2,173,510,4.8675,212,2,181,532.2265193370166,-0.041761390177820754,2,50,2_2,5
1117,2,173,426,3.6344,213,2,181,532.2265193370166,-0.1995889259132385,2,50,2_2,5
1118,2,173,452,3.1801,214,2,181,532.2265193370166,-0.15073754580465681,2,50,2_2,5
1119,2,173,372,1.6225,215,2,181,532.2265193370166,-0.3010494846002928,2,50,2_2,5
1120,2,173,398,2.7907,216,2,181,532.2265193370166,-0.2521981044917111,2,50,2_2,5
1121,2,173,743,11.4873,217,2,181,532.2265193370166,0.39602213156446897,2,50,2_2,5
1122,2,173,459,3.8291,218,2,181,532.2265193370166,-0.13758525116003867,2,50,2_2,5
1123,2,173,356,2.0768,219,2,181,532.2265193370166,-0.33111187235941997,2,50,2_2,5
1124,2,173,301,0.9735,220,2,181,532.2265193370166,-0.4344513302814197,2,50,2_2,5
1125,2,173,505,4.0887,221,2,181,532.2265193370166,-0.051155886352547995,2,50,2_2,5
1126,2,173,422,1.2331,222,2,181,532.2265193370166,-0.2071045228530203,2,50,2_2,5
1127,2,173,643,6.1655,223,2,181,532.2265193370166,0.20813220806992402,2,50,2_2,5
1128,2,173,425,3.0503,224,2,181,532.2265193370166,-0.20146782514818395,2,50,2_2,5
1129,2,173,325,4.2834,225,2,181,532.2265193370166,-0.38935774864272893,2,50,2_2,5
1130,2,173,752,10.5138,226,2,181,532.2265193370166,0.41293222467897805,2,50,2_2,5
1132,2,173,614,9.8648,227,2,181,532.2265193370166,0.153644130256506,2,50,2_2,5
1133,2,173,607,7.139,228,2,181,532.2265193370166,0.14049183561188786,2,50,2_2,5
1134,2,173,548,4.8026,229,2,181,532.2265193370166,0.02963678075010633,2,50,2_2,5
1135,2,173,513,5.4516,230,2,181,532.2265193370166,-0.0361246924729844,2,50,2_2,5
1136,2,173,709,13.4343,231,2,181,532.2265193370166,0.3321395575763237,2,50,2_2,5
1137,2,173,212,1.8172,232,2,181,532.2265193370166,-0.6016733621915648,2,50,2_2,5
1138,2,173,717,11.5522,233,2,181,532.2265193370166,0.34717075145588727,2,50,2_2,5
1139,2,173,436,1.4927,234,2,181,532.2265193370166,-0.18079993356378402,2,50,2_2,5
1140,2,173,640,3.1801,235,2,181,532.2265193370166,0.20249551036508767,2,50,2_2,5
1141,2,173,472,2.0119,236,2,181,532.2265193370166,-0.11315956110574783,2,50,2_2,5
1142,2,173,615,5.841,237,2,181,532.2265193370166,0.15552302949145144,2,50,2_2,5
1143,2,173,347,3.3099,238,2,181,532.2265193370166,-0.348021965473929,2,50,2_2,5
1144,2,173,659,7.7231,239,2,181,532.2265193370166,0.23819459582905123,2,50,2_2,5
1145,2,173,477,4.0887,240,2,181,532.2265193370166,-0.10376506493102058,2,50,2_2,5
1146,2,173,618,5.2569,241,2,181,532.2265193370166,0.1611597271962878,2,50,2_2,5
1147,2,173,555,3.4397,242,2,181,532.2265193370166,0.04278907539472448,2,50,2_2,5
1148,2,173,707,5.7112,243,2,181,532.2265193370166,0.3283817591064328,2,50,2_2,5
1149,2,173,367,1.8172,244,2,181,532.2265193370166,-0.31044398077502006,2,50,2_2,5
1150,2,173,475,4.9973,245,2,181,532.2265193370166,-0.10752286340091148,2,50,2_2,5
1151,2,173,562,5.841,246,2,181,532.2265193370166,0.055941370039342624,2,50,2_2,5
1152,2,173,604,5.5165,247,2,181,532.2265193370166,0.1348551379070515,2,50,2_2,5
1153,2,173,378,4.8026,248,2,181,532.2265193370166,-0.2897760891906201,2,50,2_2,5
1154,2,173,532,6.9443,249,2,181,532.2265193370166,-4.2560700902086207e-4,2,50,2_2,5
1155,2,173,633,7.2039,250,2,181,532.2265193370166,0.18934321572046953,2,50,2_2,5
1156,2,173,480,2.3364,251,2,181,532.2265193370166,-0.09812836722618423,2,50,2_2,5
1157,2,173,371,4.0238,252,2,181,532.2265193370166,-0.30292838383523824,2,50,2_2,5
1158,2,173,680,9.9297,253,2,181,532.2265193370166,0.27765147976290566,2,50,2_2,5
1159,2,173,559,2.4662,254,2,181,532.2265193370166,0.05030467233450627,2,50,2_2,5
1160,2,173,483,4.8675,255,2,181,532.2265193370166,-0.0924916695213479,2,50,2_2,5
1161,2,173,540,8.1125,256,2,181,532.2265193370166,0.014605586870542734,2,50,2_2,5
1162,2,173,464,2.8556,257,2,181,532.2265193370166,-0.12819075498531143,2,50,2_2,5
1163,2,173,421,4.0238,258,2,181,532.2265193370166,-0.20898342208796575,2,50,2_2,5
1164,2,173,538,5.2569,259,2,181,532.2265193370166,0.010847788400651835,2,50,2_2,5
1165,2,173,655,3.7642,260,2,181,532.2265193370166,0.23067899888926943,2,50,2_2,5
1166,2,173,379,3.5695,261,2,181,532.2265193370166,-0.28789718995567465,2,50,2_2,5
1167,2,173,412,3.7642,262,2,181,532.2265193370166,-0.2258935152024748,2,50,2_2,5
1168,2,173,692,9.2158,263,2,181,532.2265193370166,0.30019827058225107,2,50,2_2,5
1169,2,173,536,8.1125,264,2,181,532.2265193370166,0.007089989930760936,2,50,2_2,5
1170,2,173,484,2.7907,265,2,181,532.2265193370166,-0.09061277028640244,2,50,2_2,5
1171,2,173,496,5.9708,266,2,181,532.2265193370166,-0.06806597946705704,2,50,2_2,5
1172,2,173,683,7.3337,267,2,181,532.2265193370166,0.283288177467742,2,50,2_2,5
1173,2,173,656,7.139,268,2,181,532.2265193370166,0.23255789812421487,2,50,2_2,5
1174,2,173,519,3.4397,269,2,181,532.2265193370166,-0.024851297063311704,2,50,2_2,5
1175,2,173,501,4.543,270,2,181,532.2265193370166,-0.058671483292329796,2,50,2_2,5
1176,2,173,457,2.4662,271,2,181,532.2265193370166,-0.14134304962992958,2,50,2_2,5
1177,2,173,523,5.9059,272,2,181,532.2265193370166,-0.017335700123529908,2,50,2_2,5
1178,2,173,673,7.3337,273,2,181,532.2265193370166,0.2644991851182875,2,50,2_2,5
1179,2,173,379,0.7788,274,2,181,532.2265193370166,-0.28789718995567465,2,50,2_2,5
1180,2,173,234,1.1682,275,2,181,532.2265193370166,-0.5603375790227648,2,50,2_2,5
1181,2,173,714,3.9589,276,2,181,532.2265193370166,0.34153405375105095,2,50,2_2,5
1182,2,173,476,5.192,277,2,181,532.2265193370166,-0.10564396416596604,2,50,2_2,5
1184,2,173,511,6.3602,279,2,181,532.2265193370166,-0.0398824909428753,2,50,2_2,5
1185,2,173,661,11.682,280,2,181,532.2265193370166,0.24195239429894214,2,50,2_2,5
1186,2,173,550,2.4013,281,2,181,532.2265193370166,0.03339457921999723,2,50,2_2,5
1187,2,173,420,2.6609,282,2,181,532.2265193370166,-0.21086232132291122,2,50,2_2,5
1188,2,173,577,9.2158,283,2,181,532.2265193370166,0.08412485856352436,2,50,2_2,5
1189,2,173,587,7.788,284,2,181,532.2265193370166,0.10291385091297886,2,50,2_2,5
1190,2,173,442,5.5165,285,2,181,532.2265193370166,-0.1695265381541113,2,50,2_2,5
1191,2,173,557,9.4105,286,2,181,532.2265193370166,0.046546873864615375,2,50,2_2,5
1192,2,173,733,10.4489,287,2,181,532.2265193370166,0.3772331392150145,2,50,2_2,5
1193,2,173,725,9.5403,288,2,181,532.2265193370166,0.3622019453354509,2,50,2_2,5
1194,2,173,446,6.0357,289,2,181,532.2265193370166,-0.16201094121432952,2,50,2_2,5
1195,2,173,563,6.1655,290,2,181,532.2265193370166,0.05782026927428807,2,50,2_2,5
1196,2,173,559,1.947,291,2,181,532.2265193370166,0.05030467233450627,2,50,2_2,5
1197,2,173,502,6.6198,292,2,181,532.2265193370166,-0.05679258405738435,2,50,2_2,5
1198,2,173,508,6.1006,293,2,181,532.2265193370166,-0.04551918864771165,2,50,2_2,5
1199,2,173,366,3.7642,294,2,181,532.2265193370166,-0.3123228800099655,2,50,2_2,5
1200,2,173,525,7.7231,295,2,181,532.2265193370166,-0.013577901653639009,2,50,2_2,5
1201,2,173,563,5.9059,296,2,181,532.2265193370166,0.05782026927428807,2,50,2_2,5
1202,2,173,471,6.5549,297,2,181,532.2265193370166,-0.11503846034069329,2,50,2_2,5
1204,2,173,555,6.8794,299,2,181,532.2265193370166,0.04278907539472448,2,50,2_2,5
1205,2,173,600,8.5019,300,2,181,532.2265193370166,0.1273395409672697,2,50,2_2,5
1206,2,173,460,3.3099,301,2,181,532.2265193370166,-0.13570635192509323,2,50,2_2,5
1207,2,173,360,2.596,302,2,181,532.2265193370166,-0.3235962754196382,2,50,2_2,5
1208,2,173,638,6.8794,303,2,181,532.2265193370166,0.1987377118951968,2,50,2_2,5
1209,2,173,528,5.5165,304,2,181,532.2265193370166,-0.00794120394880266,2,50,2_2,5
1210,2,173,473,3.7642,305,2,181,532.2265193370166,-0.11128066187080238,2,50,2_2,5
1211,2,173,895,13.4992,306,2,181,532.2265193370166,0.6816148152761773,2,50,2_2,5
1212,2,173,428,3.6993,307,2,181,532.2265193370166,-0.1958311274433476,2,50,2_2,5
1213,2,173,426,3.6993,308,2,181,532.2265193370166,-0.1995889259132385,2,50,2_2,5
1214,2,173,563,6.2304,309,2,181,532.2265193370166,0.05782026927428807,2,50,2_2,5
1215,2,173,490,4.2834,310,2,181,532.2265193370166,-0.07933937487672973,2,50,2_2,5
1216,2,173,667,8.3072,311,2,181,532.2265193370166,0.2532257897086148,2,50,2_2,5
1217,2,173,436,4.4132,312,2,181,532.2265193370166,-0.18079993356378402,2,50,2_2,5
1218,2,173,655,3.1801,313,2,181,532.2265193370166,0.23067899888926943,2,50,2_2,5
1219,2,173,488,4.9324,314,2,181,532.2265193370166,-0.08309717334662065,2,50,2_2,5
1220,2,173,538,2.9854,315,2,181,532.2265193370166,0.010847788400651835,2,50,2_2,5
1221,2,173,620,6.3602,316,2,181,532.2265193370166,0.1649175256661787,2,50,2_2,5
1222,2,173,774,10.9681,317,2,181,532.2265193370166,0.45426800784777793,2,50,2_2,5
1223,2,173,477,4.2185,318,2,181,532.2265193370166,-0.10376506493102058,2,50,2_2,5
1224,2,173,528,6.1006,319,2,181,532.2265193370166,-0.00794120394880266,2,50,2_2,5
1225,2,173,441,2.9854,320,2,181,532.2265193370166,-0.17140543738905678,2,50,2_2,5
1226,2,173,493,0.8437,321,2,181,532.2265193370166,-0.0737026771718934,2,50,2_2,5
1227,2,173,494,1.947,322,2,181,532.2265193370166,-0.07182377793694794,2,50,2_2,5
1228,2,173,405,7.0741,323,2,181,532.2265193370166,-0.23904580984709295,2,50,2_2,5
1229,2,173,526,1.6874,324,2,181,532.2265193370166,-0.011699002418693559,2,50,2_2,5
1230,2,173,747,8.1774,325,2,181,532.2265193370166,0.4035377285042508,2,50,2_2,5
1231,2,173,693,2.0119,326,2,181,532.2265193370166,0.3020771698171965,2,50,2_2,5
1232,2,173,651,9.9946,327,2,181,532.2265193370166,0.22316340194948764,2,50,2_2,5
1233,2,173,846,13.6939,328,2,181,532.2265193370166,0.5895487527638503,2,50,2_2,5
1234,2,173,423,3.1801,329,2,181,532.2265193370166,-0.20522562361807486,2,50,2_2,5
1235,2,173,404,3.0503,330,2,181,532.2265193370166,-0.2409247090820384,2,50,2_2,5
1237,2,173,300,2.4662,331,2,181,532.2265193370166,-0.43633022951636513,2,50,2_2,5
1238,2,173,447,5.3867,332,2,181,532.2265193370166,-0.16013204197938408,2,50,2_2,5
1239,2,173,651,6.9443,333,2,181,532.2265193370166,0.22316340194948764,2,50,2_2,5
1240,2,173,524,5.9708,334,2,181,532.2265193370166,-0.015456800888584457,2,50,2_2,5
1241,2,173,414,3.0503,335,2,181,532.2265193370166,-0.2221357167325839,2,50,2_2,5
1242,2,173,558,2.596,336,2,181,532.2265193370166,0.04842577309956082,2,50,2_2,5
1243,2,173,621,4.0887,337,2,181,532.2265193370166,0.16679642490112415,2,50,2_2,5
1244,2,173,430,3.7642,338,2,181,532.2265193370166,-0.19207332897345672,2,50,2_2,5
1245,2,173,341,0.8437,339,2,181,532.2265193370166,-0.3592953608836017,2,50,2_2,5
1246,2,173,491,5.6463,340,2,181,532.2265193370166,-0.0774604756417843,2,50,2_2,5
1247,2,173,458,5.2569,341,2,181,532.2265193370166,-0.13946415039498414,2,50,2_2,5
1248,2,173,506,3.8291,342,2,181,532.2265193370166,-0.04927698711760255,2,50,2_2,5
1249,2,173,449,2.6609,343,2,181,532.2265193370166,-0.15637424350949317,2,50,2_2,5
1250,2,173,356,3.1801,344,2,181,532.2265193370166,-0.33111187235941997,2,50,2_2,5
1251,2,173,468,3.1152,345,2,181,532.2265193370166,-0.12067515804552963,2,50,2_2,5
1252,2,173,682,4.7377,346,2,181,532.2265193370166,0.28140927823279654,2,50,2_2,5
1253,2,173,575,6.3602,347,2,181,532.2265193370166,0.08036706009363347,2,50,2_2,5
1254,2,173,697,6.7496,348,2,181,532.2265193370166,0.30959276675697833,2,50,2_2,5
1255,2,173,624,10.9032,349,2,181,532.2265193370166,0.1724331226059605,2,50,2_2,5
1256,2,173,507,4.9324,350,2,181,532.2265193370166,-0.0473980878826571,2,50,2_2,5
1257,2,173,477,5.5814,351,2,181,532.2265193370166,-0.10376506493102058,2,50,2_2,5
1258,2,173,450,3.894,352,2,181,532.2265193370166,-0.15449534427454772,2,50,2_2,5
1259,2,173,761,7.788,353,2,181,532.2265193370166,0.4298423177934871,2,50,2_2,5
1260,2,173,421,2.9205,354,2,181,532.2265193370166,-0.20898342208796575,2,50,2_2,5
1261,2,173,505,2.9854,355,2,181,532.2265193370166,-0.051155886352547995,2,50,2_2,5
1262,2,173,661,7.5284,356,2,181,532.2265193370166,0.24195239429894214,2,50,2_2,5
1263,2,173,574,6.9443,357,2,181,532.2265193370166,0.07848816085868801,2,50,2_2,5
1264,2,173,494,2.8556,358,2,181,532.2265193370166,-0.07182377793694794,2,50,2_2,5
1265,2,173,353,4.7377,359,2,181,532.2265193370166,-0.33674857006425635,2,50,2_2,5
1266,2,173,793,14.1482,360,2,181,532.2265193370166,0.4899670933117415,2,50,2_2,5
1267,2,173,531,6.1006,361,2,181,532.2265193370166,-0.0023045062439663116,2,50,2_2,5
1268,2,173,615,4.9324,362,2,181,532.2265193370166,0.15552302949145144,2,50,2_2,5
1269,2,173,633,11.4873,363,2,181,532.2265193370166,0.18934321572046953,2,50,2_2,5
1270,3,173,599,7.0741,364,3,175,535.2628571428571,0.11907634166390885,2,50,2_3,6
1271,3,173,637,8.437,365,3,175,535.2628571428571,0.19006949856412342,2,50,2_3,6
1272,3,173,452,3.6993,366,3,175,535.2628571428571,-0.1555550810816581,2,50,2_3,6
